177,64,1,2
137,76,2,2
125,98,3,2
180,62,1,2
138,75,2,2
125,101,3,2
182,62,1,2
137,77,2,2
124,97,3,2
177,60,1,2
140,75,2,2
121,100,3,2
179,66,1,2
139,76,2,2
123,98,3,2
180,66,1,2
136,77,2,2
122,97,3,2
182,63,1,2
137,78,2,2
124,98,3,2
178,65,1,2
137,77,2,2
124,100,3,2
178,63,1,2
135,77,2,2
124,98,3,2
179,62,1,2
137,78,2,2
123,98,3,2
179,63,1,2
138,78,2,2
121,99,3,2
178,65,1,2
138,79,2,2
119,96,3,2
179,64,1,2
135,76,2,2
125,98,3,2
181,63,1,2
137,77,2,2
122,96,3,2
178,64,1,2
138,78,2,2
120,98,3,2
177,64,1,2
136,79,2,2
127,99,3,2
178,66,1,2
138,78,2,2
125,96,3,2
179,66,1,2
135,79,2,2
125,98,3,2
180,64,1,2
135,79,2,2
121,96,3,2
177,64,1,2
135,79,2,2
127,100,3,2
180,62,1,2
138,76,2,2
123,99,3,2
178,63,1,2
137,75,2,2
124,100,3,2
179,64,1,2
136,77,2,2
124,98,3,2
179,64,1,2
138,78,2,2
124,98,3,2
177,65,1,2
138,77,2,2
120,97,3,2
178,63,1,2
136,78,2,2
123,94,3,2
180,62,1,2
136,79,2,2
125,98,3,2
179,62,1,2
136,78,2,2
124,99,3,2
179,61,1,2
137,77,2,2
124,95,3,2
178,64,1,2
138,75,2,2
122,98,3,2
180,61,1,2
137,78,2,2
123,99,3,2
179,63,1,2
136,76,2,2
124,98,3,2
178,64,1,2
136,77,2,2
124,101,3,2
181,64,1,2
138,80,2,2
124,96,3,2
180,64,1,2
137,76,2,2
124,100,3,2
177,62,1,2
137,80,2,2
124,99,3,2
179,65,1,2
137,76,2,2
124,96,3,2
177,62,1,2
138,76,2,2
120,96,3,2
180,62,1,2
138,78,2,2
124,99,3,2
180,63,1,2
137,77,2,2
124,100,3,2
179,61,1,2
136,80,2,2
123,98,3,2
180,64,1,2
136,78,2,2
121,99,3,2
180,64,1,2
139,80,2,2
123,99,3,2
177,64,1,2
137,78,2,2
120,99,3,2
180,59,1,2
136,77,2,2
122,99,3,2
179,64,1,2
137,77,2,2
123,97,3,2
178,62,1,2
135,79,2,2
123,97,3,2
179,65,1,2
138,77,2,2
123,99,3,2
176,62,1,2
136,79,2,2
123,99,3,2
181,64,1,2
135,75,2,2
121,99,3,2
179,63,1,2
138,78,2,2
122,97,3,2
178,64,1,2
137,78,2,2
124,100,3,2
176,63,1,2
138,78,2,2
120,101,3,2
179,63,1,2
138,79,2,2
124,94,3,2
180,63,1,2
138,78,2,2
124,97,3,2
178,64,1,2
135,77,2,2
124,98,3,2
178,63,1,2
138,78,2,2
125,98,3,2
180,62,1,2
137,77,2,2
124,96,3,2
180,62,1,2
136,78,2,2
124,98,3,2
180,63,1,2
139,80,2,2
123,95,3,2
181,62,1,2
135,79,2,2
122,102,3,2
179,66,1,2
137,78,2,2
125,95,3,2
180,65,1,2
139,79,2,2
122,99,3,2
177,66,1,2
138,78,2,2
121,100,3,2
178,64,1,2
138,77,2,2
124,101,3,2
180,65,1,2
137,77,2,2
122,96,3,2
179,62,1,2
137,79,2,2
124,97,3,2
180,64,1,2
140,80,2,2
121,96,3,2
179,63,1,2
136,78,2,2
125,100,3,2
180,65,1,2
137,78,2,2
122,99,3,2
179,66,1,2
140,79,2,2
122,100,3,2
180,64,1,2
136,77,2,2
126,97,3,2
179,63,1,2
137,79,2,2
123,97,3,2
178,64,1,2
137,78,2,2
124,96,3,2
176,61,1,2
134,78,2,2
123,97,3,2
180,63,1,2
138,76,2,2
121,101,3,2
179,63,1,2
135,77,2,2
127,97,3,2
179,65,1,2
137,76,2,2
123,101,3,2
179,64,1,2
140,78,2,2
125,97,3,2
177,62,1,2
136,77,2,2
122,99,3,2
176,63,1,2
141,78,2,2
125,99,3,2
180,64,1,2
138,78,2,2
124,98,3,2
178,65,1,2
136,78,2,2
123,98,3,2
180,63,1,2
138,77,2,2
123,100,3,2
176,65,1,2
141,78,2,2
125,99,3,2
179,62,1,2
137,79,2,2
124,99,3,2
180,65,1,2
135,75,2,2
123,99,3,2
180,60,1,2
135,75,2,2
124,98,3,2
179,65,1,2
135,76,2,2
123,97,3,2
179,64,1,2
138,77,2,2
124,96,3,2
178,63,1,2
136,78,2,2
123,99,3,2
180,64,1,2
137,81,2,2
121,99,3,2
180,63,1,2
138,78,2,2
126,98,3,2
178,62,1,2
137,78,2,2
124,96,3,2
178,64,1,2
136,78,2,2
121,100,3,2
178,65,1,2
136,76,2,2
123,97,3,2
182,65,1,2
136,77,2,2
124,97,3,2
176,62,1,2
138,76,2,2
121,100,3,2
180,61,1,2
139,78,2,2
124,99,3,2
178,63,1,2
138,76,2,2
123,99,3,2
178,65,1,2
137,79,2,2
124,97,3,2
179,63,1,2
140,77,2,2
124,97,3,2
178,63,1,2
138,78,2,2
125,98,3,2
178,65,1,2
136,76,2,2
124,99,3,2
181,64,1,2
136,81,2,2
125,99,3,2
182,65,1,2
134,79,2,2
124,97,3,2
179,63,1,2
137,78,2,2
124,97,3,2
181,65,1,2
137,78,2,2
124,99,3,2
178,64,1,2
136,78,2,2
125,99,3,2
178,63,1,2
138,77,2,2
123,98,3,2
179,63,1,2
134,77,2,2
125,98,3,2
179,61,1,2
137,77,2,2
120,98,3,2
179,63,1,2
139,80,2,2
125,97,3,2
180,63,1,2
136,78,2,2
122,94,3,2
177,61,1,2
137,79,2,2
122,98,3,2
179,63,1,2
135,81,2,2
123,98,3,2
180,63,1,2
136,77,2,2
124,97,3,2
181,65,1,2
138,78,2,2
123,101,3,2
180,62,1,2
136,78,2,2
124,100,3,2
177,63,1,2
137,78,2,2
123,99,3,2
180,63,1,2
140,75,2,2
126,98,3,2
180,64,1,2
134,78,2,2
121,98,3,2
179,64,1,2
138,76,2,2
123,100,3,2
179,61,1,2
137,77,2,2
124,98,3,2
178,62,1,2
137,77,2,2
124,96,3,2
178,64,1,2
138,79,2,2
122,98,3,2
179,66,1,2
137,79,2,2
120,97,3,2
181,65,1,2
136,79,2,2
123,98,3,2
181,62,1,2
138,76,2,2
124,99,3,2
178,63,1,2
138,76,2,2
125,98,3,2
180,64,1,2
137,76,2,2
123,99,3,2
180,63,1,2
138,77,2,2
124,100,3,2
179,64,1,2
138,79,2,2
123,99,3,2
179,65,1,2
138,77,2,2
124,97,3,2
176,64,1,2
134,77,2,2
121,97,3,2
178,64,1,2
138,81,2,2
125,97,3,2
180,61,1,2
136,78,2,2
124,98,3,2
179,63,1,2
138,77,2,2
125,98,3,2
179,65,1,2
137,78,2,2
125,98,3,2
181,63,1,2
135,77,2,2
125,98,3,2
177,65,1,2
138,78,2,2
125,96,3,2
176,63,1,2
136,78,2,2
123,99,3,2
178,62,1,2
137,78,2,2
125,97,3,2
179,62,1,2
135,78,2,2
122,98,3,2
178,63,1,2
137,74,2,2
123,96,3,2
179,64,1,2
136,76,2,2
126,98,3,2
180,63,1,2
135,78,2,2
124,101,3,2
179,62,1,2
138,77,2,2
124,98,3,2
178,62,1,2
136,76,2,2
123,100,3,2
180,63,1,2
136,79,2,2
125,99,3,2
180,63,1,2
136,78,2,2
123,99,3,2
177,62,1,2
135,77,2,2
124,96,3,2
181,65,1,2
139,78,2,2
126,98,3,2
181,66,1,2
143,79,2,2
123,98,3,2
178,64,1,2
135,79,2,2
124,95,3,2
179,65,1,2
139,78,2,2
126,95,3,2
181,63,1,2
138,76,2,2
122,97,3,2
180,63,1,2
136,75,2,2
121,96,3,2
180,66,1,2
135,76,2,2
127,99,3,2
177,63,1,2
140,77,2,2
122,99,3,2
177,63,1,2
132,76,2,2
123,96,3,2
179,62,1,2
137,78,2,2
123,99,3,2
180,64,1,2
137,75,2,2
126,98,3,2
179,64,1,2
137,77,2,2
123,99,3,2
178,64,1,2
137,77,2,2
124,100,3,2
180,64,1,2
139,77,2,2
124,101,3,2
179,61,1,2
135,78,2,2
122,101,3,2
181,64,1,2
137,80,2,2
123,96,3,2
178,60,1,2
138,77,2,2
124,99,3,2
179,64,1,2
138,81,2,2
123,100,3,2
180,62,1,2
136,79,2,2
125,99,3,2
178,63,1,2
137,78,2,2
122,97,3,2
179,64,1,2
139,81,2,2
125,98,3,2
179,64,1,2
137,79,2,2
125,97,3,2
181,64,1,2
136,76,2,2
124,97,3,2
180,62,1,2
135,79,2,2
123,97,3,2
179,63,1,2
137,79,2,2
123,94,3,2
179,61,1,2
136,76,2,2
122,99,3,2
180,63,1,2
136,77,2,2
121,100,3,2
180,62,1,2
138,80,2,2
124,96,3,2
178,63,1,2
137,81,2,2
124,99,3,2
178,65,1,2
136,78,2,2
125,99,3,2
178,65,1,2
135,77,2,2
124,98,3,2
179,63,1,2
135,75,2,2
121,97,3,2
176,63,1,2
137,76,2,2
124,99,3,2
178,64,1,2
137,78,2,2
122,100,3,2
177,64,1,2
138,78,2,2
122,101,3,2
177,64,1,2
140,78,2,2
122,96,3,2
181,67,1,2
138,78,2,2
123,96,3,2
180,62,1,2
138,78,2,2
126,99,3,2
178,65,1,2
138,79,2,2
121,98,3,2
179,63,1,2
136,79,2,2
121,98,3,2
177,66,1,2
139,78,2,2
123,98,3,2
178,63,1,2
135,79,2,2
123,96,3,2
180,65,1,2
140,80,2,2
123,98,3,2
179,64,1,2
136,78,2,2
121,96,3,2
177,65,1,2
137,79,2,2
124,98,3,2
179,65,1,2
137,79,2,2
123,98,3,2
178,62,1,2
138,76,2,2
124,96,3,2
178,64,1,2
139,79,2,2
123,96,3,2
177,60,1,2
139,77,2,2
121,101,3,2
178,64,1,2
138,75,2,2
125,95,3,2
178,62,1,2
133,77,2,2
123,97,3,2
179,64,1,2
137,77,2,2
123,98,3,2
180,62,1,2
138,75,2,2
123,99,3,2
181,62,1,2
138,77,2,2
123,97,3,2
177,65,1,2
133,78,2,2
123,97,3,2
180,63,1,2
136,78,2,2
122,98,3,2
175,62,1,2
137,78,2,2
121,98,3,2
181,62,1,2
138,78,2,2
120,94,3,2
178,64,1,2
137,79,2,2
120,99,3,2
178,63,1,2
138,77,2,2
123,98,3,2
180,63,1,2
136,76,2,2
123,101,3,2
178,64,1,2
136,77,2,2
122,95,3,2
182,64,1,2
137,77,2,2
125,98,3,2
179,63,1,2
138,78,2,2
125,100,3,2
180,65,1,2
138,79,2,2
124,97,3,2
181,65,1,2
136,77,2,2
125,97,3,2
179,62,1,2
138,77,2,2
124,101,3,2
181,60,1,2
138,77,2,2
127,99,3,2
177,62,1,2
137,78,2,2
122,97,3,2
181,63,1,2
136,78,2,2
126,99,3,2
180,66,1,2
133,80,2,2
121,97,3,2
177,63,1,2
136,77,2,2
124,97,3,2
179,62,1,2
136,78,2,2
122,96,3,2
181,65,1,2
137,76,2,2
121,97,3,2
179,63,1,2
135,79,2,2
122,97,3,2
180,67,1,2
137,79,2,2
123,97,3,2
178,61,1,2
137,79,2,2
126,96,3,2
179,60,1,2
136,76,2,2
123,99,3,2
181,63,1,2
138,76,2,2
123,97,3,2
179,66,1,2
135,77,2,2
121,98,3,2
178,63,1,2
138,76,2,2
124,98,3,2
178,62,1,2
136,77,2,2
125,100,3,2
176,60,1,2
139,76,2,2
126,99,3,2
179,65,1,2
135,79,2,2
124,97,3,2
176,63,1,2
135,77,2,2
125,99,3,2
178,65,1,2
137,79,2,2
124,98,3,2
178,62,1,2
138,76,2,2
123,99,3,2
179,61,1,2
139,78,2,2
124,97,3,2
180,62,1,2
137,80,2,2
125,98,3,2
179,62,1,2
136,79,2,2
124,99,3,2
181,64,1,2
137,75,2,2
123,99,3,2
178,64,1,2
138,78,2,2
121,98,3,2
179,63,1,2
138,77,2,2
126,97,3,2
178,61,1,2
134,76,2,2
123,99,3,2
180,61,1,2
137,77,2,2
125,98,3,2
177,63,1,2
138,78,2,2
123,97,3,2
177,63,1,2
136,77,2,2
124,102,3,2
178,60,1,2
136,77,2,2
122,99,3,2
180,61,1,2
139,80,2,2
123,98,3,2
181,60,1,2
137,78,2,2
124,98,3,2
180,61,1,2
139,78,2,2
126,100,3,2
178,63,1,2
136,77,2,2
122,97,3,2
179,64,1,2
139,81,2,2
125,101,3,2
179,63,1,2
137,76,2,2
124,98,3,2
182,64,1,2
136,76,2,2
123,97,3,2
176,63,1,2
136,76,2,2
122,97,3,2
180,62,1,2
139,76,2,2
126,100,3,2
182,63,1,2
138,77,2,2
122,101,3,2
179,64,1,2
139,78,2,2
126,97,3,2
179,64,1,2
137,78,2,2
123,101,3,2
180,65,1,2
135,80,2,2
123,96,3,2
178,61,1,2
137,79,2,2
124,96,3,2
178,64,1,2
138,81,2,2
121,98,3,2
176,64,1,2
139,80,2,2
123,99,3,2
176,62,1,2
138,77,2,2
124,100,3,2
179,64,1,2
136,78,2,2
126,97,3,2
180,63,1,2
137,78,2,2
125,98,3,2
181,62,1,2
138,78,2,2
124,100,3,2
177,63,1,2
137,76,2,2
123,97,3,2
177,66,1,2
135,75,2,2
121,97,3,2
181,65,1,2
137,78,2,2
125,98,3,2
177,63,1,2
139,76,2,2
125,99,3,2
178,63,1,2
137,78,2,2
125,95,3,2
179,65,1,2
135,76,2,2
125,99,3,2
178,62,1,2
138,76,2,2
123,98,3,2
180,65,1,2
136,77,2,2
123,99,3,2
180,63,1,2
137,79,2,2
122,98,3,2
178,64,1,2
135,76,2,2
122,97,3,2
178,66,1,2
137,77,2,2
125,98,3,2
178,64,1,2
137,75,2,2
124,97,3,2
176,65,1,2
138,77,2,2
127,98,3,2
180,64,1,2
138,75,2,2
124,99,3,2
180,65,1,2
134,78,2,2
122,101,3,2
179,64,1,2
137,78,2,2
124,97,3,2
181,63,1,2
138,78,2,2
124,96,3,2
179,64,1,2
140,79,2,2
122,99,3,2
179,64,1,2
137,75,2,2
121,100,3,2
180,62,1,2
138,76,2,2
121,101,3,2
181,65,1,2
137,78,2,2
123,100,3,2
179,64,1,2
138,77,2,2
124,100,3,2
178,65,1,2
137,77,2,2
123,98,3,2
178,62,1,2
137,77,2,2
122,94,3,2
180,64,1,2
138,76,2,2
122,99,3,2
179,60,1,2
136,78,2,2
125,99,3,2
179,65,1,2
134,76,2,2
124,98,3,2
179,66,1,2
137,77,2,2
123,100,3,2
181,64,1,2
136,78,2,2
123,99,3,2
180,63,1,2
139,78,2,2
123,99,3,2
177,65,1,2
139,77,2,2
123,97,3,2
180,64,1,2
135,76,2,2
123,99,3,2
179,63,1,2
136,79,2,2
123,101,3,2
178,62,1,2
137,79,2,2
123,98,3,2
181,63,1,2
138,80,2,2
121,99,3,2
178,64,1,2
138,79,2,2
122,98,3,2
180,62,1,2
135,77,2,2
124,99,3,2
179,63,1,2
135,78,2,2
124,99,3,2
180,63,1,2
135,78,2,2
125,100,3,2
179,61,1,2
138,74,2,2
124,99,3,2
180,62,1,2
137,79,2,2
122,98,3,2
179,61,1,2
138,78,2,2
123,100,3,2
181,65,1,2
139,77,2,2
124,98,3,2
177,66,1,2
138,76,2,2
125,98,3,2
178,64,1,2
135,78,2,2
124,100,3,2
180,62,1,2
138,79,2,2
125,101,3,2
178,61,1,2
138,78,2,2
122,98,3,2
180,63,1,2
139,78,2,2
123,101,3,2
179,65,1,2
139,78,2,2
124,97,3,2
178,65,1,2
134,79,2,2
121,97,3,2
178,62,1,2
135,81,2,2
123,98,3,2
181,64,1,2
139,75,2,2
124,98,3,2
180,61,1,2
137,75,2,2
120,98,3,2
179,64,1,2
137,76,2,2
124,98,3,2
180,64,1,2
138,74,2,2
126,97,3,2
179,64,1,2
136,80,2,2
123,98,3,2
179,64,1,2
141,76,2,2
125,99,3,2
180,64,1,2
136,78,2,2
123,98,3,2
180,64,1,2
136,78,2,2
124,102,3,2
179,64,1,2
137,78,2,2
121,98,3,2
179,65,1,2
136,79,2,2
122,97,3,2
178,62,1,2
138,79,2,2
125,99,3,2
179,63,1,2
137,78,2,2
124,99,3,2
178,64,1,2
136,77,2,2
120,96,3,2
177,65,1,2
137,78,2,2
124,98,3,2
180,60,1,2
136,80,2,2
123,98,3,2
179,62,1,2
142,76,2,2
124,97,3,2
178,66,1,2
139,77,2,2
124,98,3,2
181,63,1,2
136,75,2,2
124,100,3,2
178,62,1,2
135,79,2,2
124,99,3,2
181,64,1,2
135,77,2,2
123,99,3,2
177,65,1,2
138,77,2,2
125,99,3,2
181,66,1,2
135,77,2,2
123,98,3,2
177,63,1,2
139,78,2,2
123,97,3,2
180,63,1,2
137,79,2,2
122,98,3,2
181,64,1,2
138,77,2,2
123,98,3,2
180,64,1,2
138,79,2,2
122,99,3,2
178,62,1,2
138,76,2,2
123,98,3,2
175,65,1,2
135,75,2,2
124,97,3,2
177,64,1,2
137,78,2,2
123,101,3,2
180,66,1,2
137,77,2,2
125,98,3,2
180,64,1,2
139,79,2,2
123,97,3,2
180,65,1,2
137,78,2,2
125,97,3,2
179,64,1,2
139,78,2,2
124,101,3,2
180,61,1,2
138,78,2,2
121,98,3,2
179,62,1,2
136,76,2,2
123,97,3,2
177,65,1,2
134,79,2,2
123,96,3,2
178,64,1,2
136,77,2,2
125,98,3,2
177,64,1,2
137,75,2,2
123,97,3,2
177,65,1,2
134,79,2,2
124,98,3,2
178,64,1,2
135,76,2,2
123,96,3,2
179,64,1,2
136,78,2,2
124,99,3,2
180,62,1,2
139,77,2,2
122,98,3,2
181,64,1,2
136,79,2,2
124,99,3,2
178,65,1,2
137,78,2,2
125,99,3,2
179,64,1,2
136,78,2,2
125,97,3,2
176,62,1,2
137,77,2,2
123,99,3,2
179,64,1,2
137,79,2,2
125,99,3,2
180,63,1,2
138,77,2,2
124,100,3,2
180,65,1,2
139,76,2,2
126,97,3,2
179,64,1,2
136,79,2,2
124,97,3,2
180,61,1,2
137,79,2,2
121,98,3,2
181,61,1,2
138,76,2,2
123,97,3,2
178,65,1,2
139,79,2,2
124,98,3,2
177,63,1,2
133,79,2,2
121,98,3,2
179,63,1,2
136,79,2,2
121,96,3,2
179,64,1,2
137,77,2,2
124,100,3,2
176,67,1,2
137,77,2,2
123,99,3,2
181,65,1,2
137,78,2,2
123,97,3,2
177,63,1,2
136,81,2,2
124,95,3,2
180,62,1,2
136,78,2,2
124,97,3,2
179,62,1,2
135,77,2,2
125,97,3,2
178,64,1,2
139,75,2,2
122,100,3,2
180,63,1,2
137,76,2,2
122,98,3,2
181,64,1,2
136,78,2,2
123,96,3,2
177,62,1,2
136,77,2,2
122,97,3,2
177,65,1,2
138,78,2,2
121,98,3,2
178,64,1,2
138,78,2,2
124,99,3,2
182,65,1,2
138,77,2,2
124,98,3,2
183,64,1,2
135,77,2,2
125,99,3,2
179,65,1,2
138,78,2,2
122,100,3,2
180,63,1,2
136,80,2,2
122,98,3,2
176,62,1,2
138,77,2,2
125,99,3,2
179,65,1,2
139,77,2,2
122,100,3,2
180,66,1,2
139,78,2,2
123,99,3,2
177,63,1,2
137,77,2,2
125,100,3,2
179,63,1,2
138,78,2,2
125,99,3,2
177,64,1,2
136,77,2,2
123,97,3,2
180,67,1,2
136,79,2,2
126,100,3,2
179,63,1,2
136,77,2,2
123,98,3,2
179,64,1,2
136,80,2,2
123,98,3,2
178,64,1,2
138,77,2,2
123,97,3,2
177,62,1,2
136,78,2,2
126,97,3,2
177,64,1,2
135,78,2,2
122,100,3,2
183,63,1,2
138,78,2,2
121,100,3,2
179,63,1,2
138,76,2,2
123,97,3,2
181,64,1,2
134,76,2,2
129,100,3,2
178,63,1,2
136,78,2,2
125,98,3,2
179,61,1,2
138,77,2,2
123,101,3,2
181,64,1,2
136,78,2,2
122,100,3,2
179,64,1,2
136,80,2,2
123,99,3,2
181,64,1,2
138,78,2,2
126,96,3,2
179,64,1,2
136,77,2,2
125,100,3,2
180,62,1,2
136,78,2,2
124,100,3,2
178,61,1,2
138,80,2,2
124,98,3,2
181,65,1,2
137,77,2,2
122,99,3,2
178,65,1,2
136,77,2,2
123,97,3,2
177,64,1,2
137,78,2,2
125,97,3,2
178,63,1,2
136,78,2,2
126,98,3,2
179,63,1,2
135,78,2,2
122,99,3,2
176,63,1,2
138,77,2,2
125,99,3,2
179,64,1,2
138,80,2,2
123,98,3,2
177,65,1,2
138,80,2,2
122,100,3,2
180,64,1,2
135,80,2,2
126,94,3,2
179,62,1,2
134,75,2,2
125,99,3,2
179,66,1,2
136,79,2,2
124,100,3,2
179,63,1,2
137,78,2,2
125,98,3,2
179,65,1,2
140,78,2,2
124,98,3,2
181,62,1,2
136,74,2,2
124,99,3,2
179,63,1,2
137,79,2,2
126,99,3,2
179,64,1,2
136,80,2,2
122,101,3,2
181,65,1,2
136,78,2,2
122,98,3,2
180,63,1,2
138,80,2,2
124,98,3,2
179,63,1,2
137,78,2,2
121,98,3,2
179,63,1,2
136,77,2,2
125,99,3,2
178,62,1,2
137,76,2,2
125,97,3,2
179,64,1,2
134,78,2,2
123,98,3,2
182,63,1,2
137,77,2,2
124,97,3,2
179,62,1,2
137,78,2,2
122,100,3,2
178,64,1,2
137,79,2,2
123,97,3,2
178,62,1,2
138,78,2,2
122,99,3,2
180,66,1,2
138,79,2,2
123,98,3,2
178,65,1,2
136,76,2,2
121,97,3,2
178,65,1,2
138,77,2,2
123,99,3,2
180,63,1,2
137,76,2,2
124,97,3,2
179,63,1,2
138,77,2,2
123,97,3,2
180,66,1,2
137,77,2,2
124,98,3,2
179,64,1,2
138,78,2,2
121,99,3,2
179,62,1,2
136,74,2,2
121,99,3,2
179,64,1,2
136,76,2,2
126,98,3,2
178,64,1,2
139,79,2,2
123,98,3,2
179,63,1,2
138,76,2,2
124,98,3,2
180,66,1,2
138,76,2,2
125,97,3,2
177,64,1,2
139,77,2,2
124,99,3,2
181,62,1,2
138,78,2,2
122,97,3,2
179,62,1,2
136,81,2,2
121,96,3,2
180,64,1,2
136,76,2,2
123,97,3,2
179,63,1,2
139,78,2,2
123,96,3,2
181,63,1,2
137,78,2,2
123,98,3,2
178,60,1,2
135,76,2,2
125,98,3,2
180,62,1,2
139,76,2,2
123,100,3,2
182,64,1,2
137,78,2,2
126,100,3,2
179,65,1,2
138,79,2,2
123,98,3,2
178,63,1,2
137,78,2,2
121,99,3,2
180,64,1,2
134,78,2,2
124,98,3,2
177,63,1,2
137,79,2,2
121,97,3,2
178,62,1,2
137,77,2,2
124,98,3,2
180,64,1,2
133,79,2,2
125,98,3,2
181,61,1,2
138,76,2,2
122,98,3,2
178,62,1,2
137,80,2,2
125,98,3,2
180,65,1,2
135,77,2,2
125,100,3,2
179,62,1,2
137,76,2,2
125,97,3,2
181,63,1,2
136,78,2,2
122,97,3,2
180,64,1,2
138,76,2,2
123,99,3,2
180,64,1,2
137,79,2,2
122,100,3,2
181,62,1,2
138,78,2,2
122,98,3,2
179,63,1,2
138,78,2,2
122,98,3,2
179,63,1,2
140,79,2,2
123,97,3,2
180,60,1,2
137,77,2,2
122,97,3,2
178,63,1,2
138,81,2,2
123,99,3,2
180,61,1,2
137,79,2,2
122,99,3,2
177,62,1,2
137,76,2,2
124,101,3,2
181,66,1,2
138,78,2,2
118,101,3,2
182,65,1,2
135,78,2,2
124,96,3,2
178,60,1,2
136,79,2,2
123,96,3,2
181,60,1,2
139,76,2,2
125,100,3,2
177,65,1,2
137,78,2,2
125,97,3,2
181,62,1,2
139,78,2,2
121,97,3,2
179,63,1,2
136,77,2,2
124,99,3,2
181,65,1,2
135,75,2,2
123,97,3,2
175,62,1,2
134,78,2,2
122,98,3,2
177,66,1,2
135,78,2,2
121,100,3,2
178,63,1,2
137,78,2,2
122,99,3,2
178,62,1,2
136,79,2,2
122,98,3,2
176,64,1,2
137,79,2,2
124,98,3,2
180,64,1,2
137,79,2,2
122,98,3,2
180,63,1,2
139,76,2,2
124,99,3,2
180,63,1,2
138,77,2,2
123,98,3,2
178,64,1,2
137,79,2,2
125,98,3,2
180,62,1,2
137,79,2,2
122,95,3,2
179,62,1,2
136,79,2,2
123,98,3,2
179,63,1,2
138,77,2,2
123,98,3,2
181,64,1,2
137,78,2,2
123,98,3,2
179,64,1,2
136,76,2,2
124,98,3,2
179,63,1,2
136,77,2,2
125,100,3,2
180,64,1,2
139,77,2,2
124,95,3,2
180,64,1,2
138,76,2,2
123,99,3,2
178,62,1,2
136,80,2,2
124,96,3,2
176,65,1,2
138,78,2,2
123,96,3,2
178,64,1,2
136,78,2,2
124,98,3,2
183,62,1,2
135,78,2,2
124,97,3,2
179,59,1,2
136,77,2,2
124,99,3,2
179,62,1,2
138,76,2,2
124,97,3,2
177,62,1,2
136,77,2,2
123,96,3,2
179,64,1,2
137,77,2,2
126,98,3,2
178,65,1,2
135,76,2,2
124,99,3,2
179,63,1,2
134,77,2,2
124,96,3,2
178,61,1,2
136,79,2,2
123,99,3,2
180,63,1,2
136,79,2,2
122,97,3,2
179,63,1,2
136,79,2,2
122,98,3,2
179,64,1,2
135,77,2,2
122,96,3,2
180,63,1,2
137,76,2,2
124,102,3,2
179,64,1,2
137,77,2,2
123,97,3,2
177,61,1,2
137,80,2,2
125,98,3,2
179,64,1,2
138,79,2,2
125,95,3,2
177,62,1,2
136,75,2,2
124,99,3,2
177,66,1,2
136,76,2,2
124,99,3,2
179,62,1,2
138,76,2,2
122,99,3,2
181,64,1,2
137,74,2,2
122,96,3,2
179,64,1,2
135,78,2,2
122,96,3,2
180,64,1,2
137,78,2,2
123,99,3,2
178,63,1,2
138,79,2,2
123,98,3,2
180,63,1,2
138,79,2,2
123,99,3,2
179,65,1,2
137,77,2,2
123,98,3,2
181,63,1,2
137,77,2,2
121,98,3,2
182,65,1,2
136,76,2,2
124,97,3,2
178,64,1,2
137,76,2,2
124,99,3,2
179,61,1,2
138,79,2,2
124,100,3,2
178,62,1,2
137,78,2,2
126,98,3,2
180,61,1,2
139,77,2,2
122,98,3,2
178,66,1,2
134,77,2,2
124,98,3,2
179,63,1,2
139,78,2,2
124,99,3,2
181,61,1,2
138,77,2,2
122,99,3,2
178,63,1,2
137,77,2,2
125,98,3,2
182,63,1,2
136,75,2,2
123,99,3,2
180,66,1,2
134,80,2,2
123,98,3,2
177,64,1,2
138,78,2,2
124,96,3,2
179,62,1,2
136,76,2,2
122,96,3,2
178,64,1,2
138,80,2,2
122,98,3,2
180,64,1,2
136,78,2,2
123,95,3,2
180,61,1,2
136,75,2,2
123,101,3,2
177,64,1,2
138,77,2,2
122,100,3,2
183,64,1,2
136,76,2,2
126,99,3,2
178,68,1,2
133,80,2,2
124,97,3,2
179,63,1,2
135,81,2,2
127,101,3,2
179,65,1,2
136,78,2,2
124,99,3,2
178,64,1,2
135,79,2,2
125,96,3,2
179,65,1,2
136,78,2,2
123,97,3,2
180,63,1,2
136,78,2,2
123,100,3,2
176,63,1,2
136,75,2,2
122,99,3,2
176,63,1,2
137,78,2,2
121,98,3,2
179,62,1,2
138,76,2,2
122,96,3,2
182,62,1,2
136,77,2,2
124,99,3,2
181,66,1,2
138,77,2,2
121,97,3,2
183,64,1,2
137,78,2,2
124,99,3,2
180,63,1,2
137,76,2,2
123,98,3,2
178,65,1,2
137,78,2,2
124,97,3,2
180,64,1,2
140,81,2,2
123,97,3,2
179,64,1,2
137,76,2,2
123,96,3,2
177,65,1,2
137,78,2,2
121,99,3,2
179,63,1,2
136,79,2,2
125,97,3,2
179,62,1,2
135,78,2,2
121,100,3,2
178,64,1,2
135,79,2,2
123,101,3,2
179,66,1,2
138,76,2,2
125,96,3,2
179,63,1,2
140,79,2,2
124,99,3,2
180,65,1,2
135,76,2,2
123,100,3,2
179,64,1,2
137,77,2,2
124,98,3,2
179,66,1,2
139,78,2,2
122,97,3,2
180,63,1,2
136,75,2,2
122,102,3,2
177,63,1,2
138,78,2,2
123,100,3,2
177,61,1,2
139,77,2,2
122,99,3,2
178,65,1,2
136,78,2,2
126,97,3,2
177,63,1,2
138,77,2,2
126,99,3,2
179,62,1,2
